Unit Price,Unit Cost,Sold Quantity,Sales,COGS,Marketing,Total Expenses,Pre-Sales Inventory,Profit,Margin,Expected Sales,Expected COGS,Expected Profit,Expected Margin,ReportId
4.5,2.69,543.0,2443.5,1460.67,130.32,,549.0,852.51,29.83,3168.53,1774.0,1394.53,44.01,ZE3454W
4.5,2.69,,,1498.33,133.68,1632.01,805.0,874.49,27.66,2631.13,1559.78,1071.35,40.72,XU033FI
4.5,2.69,477.0,2146.5,1283.13,114.48,1397.61,715.0,748.8900000000001,27.39,2783.41,1484.17,1299.24,46.68,GR5364H
4.5,,627.0,2821.5,1686.63,150.48,1837.11,874.0,984.39,27.92,4007.14,2145.98,1861.16,46.45,JI363BE
4.5,2.69,637.0,2866.5,1713.53,152.88,1866.41,811.0,1000.09,28.52,3717.04,2081.11,1635.93,44.01,JE026KC
,2.69,564.0,2538.0,1517.16,135.36,1652.52,809.0,885.48,27.72,2664.2,1579.38,1084.82,40.72,XO084F0
4.5,2.69,556.0,2502.0,1495.64,133.44,1629.08,665.0,872.9200000000001,28.91,3244.39,1729.98,1514.41,46.68,JP765EK
4.5,2.69,435.0,1957.5,1170.15,104.4,,611.0,682.95,27.87,2780.07,1488.84,1291.23,46.45,SE762VG
,2.69,226.0,1017.0,607.9399999999999,54.24,662.18,231.0,354.82000000000005,29.78,1318.76,738.35,580.41,44.01,CO1803L
4.5,2.69,558.0,2511.0,,133.92,1634.94,608.0,876.06,29.44,2635.86,1562.58,1073.28,40.72,EA615E6
4.5,2.69,254.0,1143.0,683.26,60.96,744.22,356.0,398.78,27.88,1482.15,790.31,691.84,46.68,UQ853EV
4.5,2.69,665.0,2992.5,1788.85,159.6,1948.45,940.0,1044.0500000000002,,4249.99,2276.04,1973.95,46.45,TW4769Q
4.5,2.69,657.0,2956.5,1767.33,157.68,1925.01,743.0,1031.49,29.23,3833.75,2146.45,1687.3,44.01,HD896ZE
4.5,2.69,436.0,1962.0,1172.84,104.64,1277.48,648.0,684.52,27.46,2059.56,1220.94,838.62,40.72,RQ066FE
4.5,2.69,322.0,1449.0,866.18,77.28,943.46,457.0,505.5400000000001,,1878.95,1001.89,877.06,46.68,CK81043
4.5,2.69,670.0,3015.0,1802.3,160.8,1963.1,871.0,1051.9,28.39,4281.95,2293.15,1988.8,,FR95375
4.5,2.69,189.0,850.5,,45.36,553.77,258.0,296.73,28.06,1102.86,617.47,485.39,44.01,NH852C9
4.5,2.69,310.0,1395.0,833.9,74.4,908.3,365.0,486.7000000000001,29.0,1464.37,868.1,596.27,40.72,QW785BN
4.5,2.69,,,1869.55,166.8,2036.35,736.0,1091.15,29.59,4055.49,,1893.02,46.68,RO75579
4.5,2.69,393.0,1768.5,1057.17,94.32,1151.49,,617.01,29.23,2511.65,1345.09,1166.56,46.45,CN047EG
4.5,2.69,341.0,1534.5,917.29,81.84,999.13,431.0,535.37,28.57,,1114.06,875.75,44.01,RB160BI
4.5,,226.0,1017.0,,54.24,662.18,329.0,354.82000000000005,,1067.57,632.87,434.7,40.72,PE270XO
4.5,2.69,423.0,1903.5,1137.87,101.52,1239.39,601.0,664.1100000000001,27.78,2468.3,1316.15,1152.15,46.68,VM90230
4.5,2.69,274.0,1233.0,737.06,65.76,802.8199999999999,400.0,430.18000000000006,,1751.13,937.8,813.33,46.45,UM2616I
4.5,2.69,474.0,2133.0,1275.06,113.76,1388.82,704.0,744.1800000000001,27.46,2765.9,1548.58,,44.01,XG324XF
4.5,,395.0,1777.5,,94.8,1157.35,425.0,620.1500000000001,29.51,1865.89,1106.13,759.76,40.72,IM138EU
4.5,2.69,320.0,1440.0,860.8,76.8,937.6,331.0,502.4000000000001,,1867.27,995.67,871.6,46.68,DX2242Z
4.5,,579.0,2605.5,1557.51,138.96,1696.47,716.0,909.03,28.71,3700.37,1981.69,1718.68,46.45,PT307EQ
4.5,2.69,677.0,3046.5,,162.48,1983.61,988.0,1062.89,27.59,3950.45,2211.79,1738.66,,CF853DE
4.5,2.69,670.0,3015.0,1802.3,160.8,1963.1,,1051.9,27.8,3164.92,1876.22,1288.7,40.72,ON456NX
4.5,2.69,513.0,2308.5,1379.97,123.12,1503.09,536.0,805.4099999999999,29.66,2993.47,1596.18,1397.29,46.68,XM81099
4.5,2.69,580.0,,1560.2,139.2,1699.4,,910.6,28.15,3706.76,1985.12,1721.64,46.45,JN89990
4.5,2.69,560.0,2520.0,1506.4,134.4,1640.8,834.0,879.2,27.44,3267.73,1829.54,1438.19,44.01,IB7683G
4.5,2.69,408.0,1836.0,1097.52,97.92,1195.44,504.0,640.56,28.71,1927.29,1142.53,784.76,40.72,CP918CG
4.5,2.69,666.0,2997.0,1791.54,159.84,1951.38,989.0,1045.62,27.46,3886.27,2072.24,1814.03,46.68,PP079AR
4.5,2.69,184.0,828.0,494.96,44.16,539.12,201.0,288.88,29.43,1175.94,629.76,546.18,46.45,TW967EB
4.5,2.69,381.0,1714.5,1024.89,91.44,1116.33,469.0,598.1700000000001,28.73,2223.22,1244.74,978.48,44.01,MX863QU
4.5,2.69,459.0,2065.5,1234.71,110.16,1344.87,485.0,720.6299999999999,29.61,2168.21,1285.35,882.86,40.72,ME455KN
4.5,2.69,537.0,2416.5,1444.53,128.88,1573.41,615.0,843.0900000000001,29.16,3133.52,1670.86,1462.66,46.68,KD122CI
4.5,2.69,504.0,2268.0,1355.76,120.96,1476.72,590.0,791.28,29.04,3221.05,1725.0,1496.05,46.45,WS066BK
4.5,2.69,201.0,904.5,540.6899999999999,48.24,588.93,269.0,315.57000000000005,,1172.88,656.68,516.2,,VZ518PT
4.5,2.69,497.0,2236.5,1336.93,119.28,1456.21,556.0,780.29,29.3,2347.71,1391.76,955.95,40.72,UB390NO
4.5,2.69,574.0,,1544.06,137.76,1681.82,765.0,901.18,,3349.42,1785.98,1563.44,46.68,QI688UL
4.5,2.69,260.0,,699.4,62.4,761.8,369.0,408.2000000000001,27.79,1661.65,889.88,771.77,46.45,IY65633
,2.69,297.0,1336.5,798.93,71.28,870.2099999999999,324.0,466.2900000000001,29.43,1733.06,970.31,762.75,,GU7759L
4.5,2.69,537.0,2416.5,1444.53,128.88,1573.41,674.0,843.0900000000001,28.61,2536.66,1503.77,1032.89,40.72,ML714NT
4.5,2.69,714.0,3213.0,1920.66,171.36,2092.02,835.0,1120.98,29.04,4166.36,2221.59,1944.77,46.68,CH034A8
4.5,2.69,362.0,1629.0,973.78,86.88,1060.66,432.0,568.3400000000001,,2313.53,1238.99,1074.54,46.45,XJ968XK
4.5,2.69,373.0,1678.5,1003.37,89.52,1092.89,553.0,585.6099999999999,27.48,2176.54,1218.61,957.93,44.01,ZU697QR
4.5,2.69,315.0,1417.5,847.35,75.6,922.95,329.0,494.55,29.67,1487.98,882.1,605.88,40.72,YC121X3
4.5,2.69,581.0,2614.5,1562.89,,1702.33,585.0,912.17,29.85,3390.27,1807.76,1582.51,46.68,TY443ZZ
,2.69,459.0,2065.5,1234.71,110.16,1344.87,614.0,720.6299999999999,28.2,2933.46,1570.98,1362.48,46.45,QX940D9
4.5,2.69,603.0,2713.5,1622.07,144.72,1766.79,666.0,946.71,29.37,3518.65,1970.03,1548.62,44.01,ML783Z9
4.5,2.69,193.0,868.5,519.17,46.32,565.49,237.0,303.01,28.75,911.69,540.46,371.23,,VJ708WL
4.5,2.69,381.0,1714.5,1024.89,91.44,,389.0,598.1700000000001,29.78,2223.22,1185.47,1037.75,,PY9654B
4.5,2.69,704.0,3168.0,1893.76,168.96,,997.0,1105.2800000000002,,,2409.52,2089.72,46.45,ZB5576B
4.5,2.69,289.0,1300.5,777.41,69.36,846.77,400.0,453.73,27.97,1686.38,944.18,742.2,44.01,FD977DK
4.5,2.69,550.0,2475.0,1479.5,132.0,,588.0,863.5,29.54,2598.07,1540.18,1057.89,40.72,QV72191
4.5,2.69,534.0,2403.0,1436.46,128.16,1564.62,734.0,838.3799999999999,28.02,3116.01,1661.52,1454.49,46.68,GW541SW
4.5,2.69,631.0,2839.5,1697.39,151.44,1848.83,782.0,990.67,28.69,4032.7,2159.67,1873.03,,PJ676U8
,2.69,396.0,1782.0,1065.24,95.04,1160.28,456.0,621.72,29.13,2310.75,1293.75,1017.0,44.01,FO490SO
4.5,2.69,209.0,940.5,562.21,50.16,612.37,249.0,328.13,28.93,987.27,585.27,402.0,40.72,NF117VP
4.5,2.69,284.0,,763.96,68.16,832.12,297.0,445.88,29.66,1657.21,883.66,773.55,46.68,SO050CR
4.5,2.69,336.0,1512.0,903.84,80.64,984.48,457.0,527.52,28.09,2147.37,1150.0,997.37,46.45,UW393W6
4.5,,585.0,2632.5,1573.65,140.4,1714.05,855.0,918.45,27.58,3413.61,1911.22,1502.39,44.01,TJ0769P
4.5,2.69,240.0,1080.0,645.6,57.6,703.2,321.0,376.8,28.2,1133.7,672.08,461.62,40.72,ME830HY
4.5,2.69,185.0,832.5,497.65,44.4,542.05,,290.45000000000005,27.81,,575.62,503.9,46.68,GV0379H
4.5,,248.0,1116.0,667.12,59.52,726.64,,,28.58,,848.81,736.15,46.45,AR3047S
4.5,2.69,550.0,2475.0,1479.5,132.0,1611.5,580.0,863.5,29.62,3209.38,1796.87,1412.51,44.01,ME473MM
4.5,2.69,256.0,,688.64,61.44,750.0799999999999,329.0,401.9200000000001,28.46,,716.88,492.4,40.72,YZ846OH
4.5,2.69,400.0,,,96.0,1172.0,492.0,628.0,28.74,2334.09,1244.59,1089.5,46.68,VR324ND
4.5,2.69,324.0,1458.0,871.56,77.76,949.32,439.0,,,2070.67,1108.93,961.74,46.45,VQ108LG
4.5,2.69,664.0,2988.0,1786.16,159.36,1945.52,775.0,1042.48,29.05,3874.59,2169.32,1705.27,44.01,PU4889J
4.5,2.69,367.0,,987.23,88.08,,546.0,576.19,27.45,1733.62,1027.72,705.9,40.72,XY383VB
4.5,2.69,459.0,2065.5,1234.71,110.16,,613.0,720.6299999999999,28.21,2678.37,1428.16,1250.21,46.68,PV5571J
4.5,2.69,279.0,1255.5,750.51,66.96,817.47,385.0,438.03,27.99,1783.08,954.91,828.17,46.45,XH443FO
4.5,2.69,289.0,1300.5,777.41,69.36,,372.0,453.73,28.45,1686.38,944.18,742.2,44.01,ES309MJ
4.5,2.69,593.0,2668.5,1595.17,142.32,1737.49,744.0,931.01,28.62,2801.19,1660.59,1140.6,40.72,KI340BB
4.5,2.69,612.0,2754.0,1646.28,146.88,1793.16,686.0,960.84,,3571.16,1904.22,1666.94,46.68,RT7944H
4.5,2.69,454.0,2043.0,1221.26,108.96,1330.22,480.0,712.78,29.6,2901.5,1553.87,1347.63,46.45,DD212ML
4.5,2.69,191.0,859.5,513.79,45.84,559.63,245.0,299.87,,1114.53,624.01,490.52,44.01,NV932MP
4.5,2.69,212.0,954.0,570.28,50.88,621.16,262.0,332.84000000000003,28.71,1001.44,593.67,407.77,40.72,FE388WV
4.5,2.69,377.0,1696.5,1014.13,90.48,1104.61,486.0,591.8900000000001,,2199.88,1173.02,1026.86,46.68,UN253KU
4.5,2.69,479.0,2155.5,1288.51,114.96,1403.47,485.0,752.03,29.83,3061.27,1639.43,1421.84,46.45,DZ858YN
,2.69,214.0,963.0,575.66,51.36,,260.0,335.98,28.81,1248.74,699.15,549.59,44.01,GK3366N
4.5,2.69,319.0,1435.5,,76.56,,372.0,500.8299999999999,29.06,1506.88,893.3,613.58,40.72,AT5286B
4.5,2.69,427.0,1921.5,1148.63,102.48,1251.11,428.0,670.3900000000001,,2491.64,1328.6,1163.04,46.68,SI748MA
4.5,2.69,507.0,2281.5,1363.83,121.68,1485.51,,795.99,,3240.22,,1504.95,46.45,OB3547Z
4.5,2.69,496.0,2232.0,1334.24,119.04,1453.28,613.0,778.72,,2894.28,,1273.83,44.01,JL843Z1
4.5,2.69,521.0,2344.5,1401.49,125.04,1526.53,669.0,817.97,28.47,2461.08,1458.97,1002.11,40.72,IP612XL
4.5,2.69,306.0,1377.0,823.14,73.44,896.5799999999999,399.0,480.4200000000001,,,952.11,833.47,46.68,GX503ES
4.5,2.69,406.0,1827.0,1092.14,97.44,1189.58,497.0,637.4200000000001,28.77,2594.73,1389.58,1205.15,46.45,SX459OT
4.5,2.69,261.0,1174.5,702.09,62.64,764.73,289.0,409.77,29.35,1523.0,852.7,670.3,44.01,EU4406B
4.5,2.69,555.0,,1492.95,133.2,1626.15,806.0,871.3499999999999,27.63,2621.69,1554.18,1067.51,40.72,RX703Y1
,2.69,672.0,3024.0,,161.28,1968.96,1003.0,1055.04,27.43,3921.28,2090.91,1830.37,46.68,BP003UM
4.5,2.69,544.0,2448.0,1463.36,130.56,1593.9199999999998,787.0,854.0800000000002,27.66,3476.69,1861.9,1614.79,46.45,PH746TA
4.5,2.69,,1444.5,863.49,77.04,940.53,413.0,503.97,28.46,1873.11,1048.72,824.39,44.01,BA057S9
4.5,2.69,496.0,2232.0,1334.24,119.04,1453.28,664.0,778.72,28.2,2342.99,1388.96,954.03,40.72,UH003CF
4.5,2.69,471.0,2119.5,1266.99,113.04,1380.03,671.0,739.47,27.77,2748.39,1465.5,1282.89,46.68,HS561PU
4.5,2.69,319.0,1435.5,858.11,76.56,934.67,374.0,500.8299999999999,29.03,,1091.81,946.91,46.45,MZ2738L
4.5,2.69,677.0,3046.5,,162.48,1983.61,752.0,1062.89,29.33,3950.45,2211.79,1738.66,44.01,MA2577S
4.5,2.69,679.0,3055.5,1826.51,162.96,1989.47,842.0,1066.03,28.69,3207.43,1901.42,1306.01,40.72,SU762PV
4.5,2.69,677.0,3046.5,1821.13,162.48,1983.61,930.0,1062.89,28.02,3950.45,2106.46,1843.99,46.68,RL877JQ
4.5,2.69,449.0,2020.5,1207.81,107.76,,574.0,704.9300000000001,28.5,2869.55,1536.75,1332.8,46.45,CA151RG
4.5,2.69,353.0,1588.5,949.57,84.72,1034.29,463.0,554.21,28.33,2059.84,1153.27,906.57,44.01,IF2943J
4.5,2.69,606.0,2727.0,1630.14,145.44,1775.58,772.0,951.42,28.52,2862.6,1697.0,1165.6,40.72,PH38350
4.5,2.69,255.0,1147.5,685.9499999999999,61.2,747.15,325.0,400.35,28.52,1487.98,793.42,694.56,46.68,NR8535E
4.5,2.69,259.0,1165.5,696.71,62.16,758.87,319.0,406.63,28.73,,886.46,768.8,46.45,HG8074F
4.5,2.69,589.0,2650.5,1584.41,141.36,1725.77,612.0,924.73,29.69,3436.95,1924.29,1512.66,44.01,IN605RD
4.5,2.69,327.0,1471.5,879.63,78.48,958.11,461.0,513.39,27.84,1544.67,915.71,628.96,40.72,TV379ZZ
4.5,2.69,468.0,2106.0,1258.92,112.32,1371.24,557.0,734.76,28.94,2730.89,1456.17,1274.72,46.68,BU41995
4.5,2.69,368.0,1656.0,989.92,88.32,1078.24,418.0,577.76,29.21,2351.88,1259.52,1092.36,46.45,FR523BB
4.5,2.69,540.0,2430.0,1452.6,129.6,1582.1999999999998,751.0,847.8000000000002,27.94,3151.03,1764.2,1386.83,,BU110K5
4.5,2.69,707.0,3181.5,1901.83,169.68,2071.51,897.0,1109.9900000000002,28.55,3339.7,1979.83,1359.87,40.72,NA41468
4.5,2.69,675.0,3037.5,1815.75,162.0,1977.75,735.0,1059.75,29.44,3938.78,2100.24,1838.54,46.68,LH7291K
4.5,2.69,400.0,1800.0,1076.0,96.0,1172.0,558.0,628.0,27.91,2556.39,1369.05,1187.34,46.45,PY006EH
4.5,2.69,582.0,2619.0,1565.58,,1705.26,,913.74,28.69,3396.11,1901.42,1494.69,44.01,LI025VS
4.5,2.69,216.0,972.0,,51.84,632.88,259.0,339.12,,1020.33,604.87,415.46,,BM56706
4.5,2.69,562.0,,1511.78,134.88,1646.66,791.0,882.3400000000001,27.85,3279.4,1748.65,1530.75,46.68,PO789CH
,2.69,198.0,891.0,532.62,47.52,580.14,211.0,310.86,29.56,1265.41,677.68,587.73,,WI5714J
4.5,2.69,332.0,1494.0,,79.68,972.76,341.0,521.24,29.75,1937.3,1084.66,852.64,44.01,NS595JM
4.5,2.69,692.0,,1861.48,166.08,2027.56,939.0,1086.44,28.1,3268.84,1937.82,1331.02,,EN217AY
4.5,,695.0,3127.5,1869.55,166.8,2036.35,741.0,1091.15,29.56,4055.49,2162.47,1893.02,,ZP605E8
,2.69,610.0,2745.0,1640.9,146.4,1787.3,710.0,957.7,29.07,3898.49,2087.8,1810.69,,BN250QM
4.5,2.69,524.0,2358.0,1409.56,125.76,1535.32,569.0,822.6800000000001,29.46,3057.66,1711.93,1345.73,44.01,QW037EZ
4.5,2.69,615.0,2767.5,1654.35,147.6,,,965.5500000000002,29.1,2905.11,1722.2,1182.91,40.72,LJ020EW
4.5,2.69,562.0,2529.0,1511.78,134.88,1646.66,786.0,882.3400000000001,27.9,3279.4,1748.65,1530.75,46.68,VY8831L
4.5,2.69,639.0,2875.5,1718.91,153.36,1872.27,648.0,1003.23,29.82,4083.83,2187.05,1896.78,46.45,NG914KR
4.5,2.69,419.0,1885.5,1127.11,100.56,1227.6699999999998,504.0,657.8300000000002,28.87,2444.96,1368.89,1076.07,44.01,PI422IV
4.5,2.69,594.0,2673.0,1597.86,142.56,1740.4199999999998,847.0,932.5800000000002,27.76,2805.91,1663.39,1142.52,40.72,FW33970
4.5,,637.0,2866.5,1713.53,152.88,1866.41,817.0,1000.09,28.48,3717.04,,1735.03,46.68,GR5857N
4.5,2.69,630.0,2835.0,1694.7,151.2,1845.9,730.0,989.1,29.1,4026.31,2156.25,1870.06,46.45,GA654HM
4.5,2.69,604.0,2718.0,1624.76,144.96,1769.72,833.0,948.28,27.99,3524.48,1973.29,1551.19,44.01,UW215A3
,2.69,319.0,1435.5,858.11,76.56,934.67,392.0,500.8299999999999,28.74,1506.88,893.3,613.58,40.72,YZ905E4
4.5,2.69,386.0,1737.0,1038.34,92.64,1130.98,568.0,606.02,27.53,2252.4,1201.03,1051.37,46.68,UX7685C
4.5,2.69,544.0,2448.0,1463.36,163.2,1626.56,838.0,821.44,25.85,3611.7,1880.16,1731.54,47.94,RR079T5
4.5,2.69,317.0,1426.5,852.73,95.1,947.83,489.0,478.67,25.84,1921.6,1045.81,875.79,45.58,NO108EU
4.5,2.69,317.0,1426.5,852.73,95.1,,578.0,478.67,24.44,1555.58,896.41,659.17,,PO5284C
4.5,2.69,473.0,2128.5,1272.37,141.9,1414.27,,714.23,25.08,2867.25,1486.15,1381.1,48.17,SI624VG
4.5,2.69,254.0,1143.0,683.26,76.2,759.46,521.0,383.54,,1686.35,877.87,808.48,47.94,HV1507V
4.5,2.69,428.0,1926.0,1151.32,128.4,1279.72,647.0,646.28,26.0,2594.47,1412.0,1182.47,,QS537U5
4.5,2.69,520.0,2340.0,1398.8,156.0,1554.8,794.0,785.2,25.92,2551.75,1470.44,1081.31,42.38,XC84716
4.5,2.69,478.0,2151.0,1285.82,143.4,1429.22,769.0,721.78,25.51,,1501.86,1395.7,48.17,VG879N0
4.5,2.69,165.0,742.5,443.85,49.5,493.35,259.0,249.15000000000003,25.71,1095.46,570.27,525.19,47.94,PE305XH
4.5,2.69,373.0,1678.5,1003.37,111.9,1115.27,717.0,563.23,23.94,2261.07,1230.55,1030.52,45.58,GK267YD
4.5,2.69,361.0,1624.5,971.09,108.3,1079.39,638.0,545.1099999999999,24.72,1771.5,1020.83,750.67,42.37,GY632TU
4.5,2.69,357.0,1606.5,960.33,107.1,,640.0,539.0700000000002,24.59,2164.08,1121.68,1042.4,48.17,XP950VY
4.5,2.69,506.0,2277.0,1361.14,151.8,1512.9399999999998,967.0,764.0600000000002,24.0,3359.42,1748.82,1610.6,47.94,MY6591H
4.5,2.69,432.0,1944.0,1162.08,129.6,1291.6799999999998,760.0,652.3200000000002,24.76,2618.72,1425.2,1193.52,45.58,FE010ML
4.5,2.69,399.0,1795.5,1073.31,119.7,1193.01,,602.49,24.26,1957.98,1128.28,829.7,42.38,TO230IN
4.5,2.69,323.0,1453.5,868.87,96.9,965.77,524.0,487.73,25.44,1957.98,1014.86,943.12,,QL347MM
4.5,2.69,400.0,,1076.0,120.0,1196.0,751.0,604.0,24.17,2655.67,1382.47,1273.2,47.94,GH678BS
4.5,2.69,436.0,1962.0,1172.84,130.8,1303.64,733.0,658.3600000000001,25.15,2642.96,1438.4,1204.56,45.58,RC070P5
4.5,2.69,145.0,652.5,390.05,43.5,433.55,266.0,218.95,24.38,711.55,410.03,301.52,42.38,SZ617JW
4.5,2.69,295.0,1327.5,793.55,,882.05,507.0,445.4500000000001,24.96,,926.88,861.36,48.17,TP622ZV
4.5,2.69,392.0,,1054.48,117.6,1172.08,722.0,591.9200000000001,,2602.55,1354.82,1247.73,47.94,GJ479D9
4.5,2.69,552.0,2484.0,1484.88,165.6,1650.4799999999998,,833.5200000000002,,3346.14,1821.09,1525.05,45.58,ES962I2
4.5,2.69,385.0,1732.5,1035.65,115.5,1151.15,608.0,581.3499999999999,25.66,,1088.69,800.58,,ES446XT
4.5,2.69,364.0,,979.16,109.2,1088.36,,549.6400000000001,23.62,2206.51,1143.68,1062.83,48.17,QJ775FR
4.5,2.69,541.0,2434.5,1455.29,162.3,,1130.0,816.9100000000001,,3591.79,1869.79,1722.0,47.94,SM09690
4.5,2.69,210.0,,564.9,63.0,627.9,402.0,317.1,23.98,1272.99,692.81,580.18,45.58,HS689PN
4.5,2.69,544.0,2448.0,1463.36,163.2,,771.0,821.44,26.47,2669.52,1538.31,1131.21,42.38,OA1186L
4.5,2.69,194.0,873.0,521.86,58.2,580.0600000000001,401.0,292.93999999999994,,1176.0,609.54,566.46,48.17,CL9546I
4.5,2.69,371.0,1669.5,997.99,111.3,1109.29,588.0,560.21,25.63,2463.13,1282.24,1180.89,47.94,BF37317
4.5,2.69,194.0,873.0,521.86,58.2,580.0600000000001,383.0,292.93999999999994,23.68,1176.0,640.02,535.98,45.58,VA163HN
4.5,,238.0,1071.0,640.22,71.4,711.62,342.0,359.38,26.37,1167.92,673.01,494.91,42.38,YD027L3
4.5,2.69,232.0,1044.0,624.08,69.6,693.6800000000001,399.0,350.31999999999994,,1406.35,728.94,677.41,48.17,WH2406E
4.5,2.69,158.0,711.0,425.02,47.4,472.42,231.0,238.58000000000004,26.25,1048.99,546.08,502.91,47.94,BN130RF
4.5,2.69,310.0,1395.0,833.9,93.0,926.9,616.0,468.1,23.62,1879.17,1022.71,856.46,45.58,ZE6201Z
4.5,2.69,446.0,2007.0,1199.74,133.8,1333.54,675.0,673.46,25.99,2188.61,1261.19,927.42,42.37,MB658Z7
4.5,2.69,552.0,2484.0,1484.88,165.6,1650.4799999999998,1033.0,833.5200000000002,24.2,3346.14,1734.37,1611.77,,GL563O8
4.5,2.69,373.0,1678.5,1003.37,111.9,1115.27,546.0,563.23,26.24,2476.41,1289.15,1187.26,47.94,JK270N9
4.5,2.69,320.0,1440.0,,96.0,956.8,,483.2000000000001,26.01,1939.79,1055.7,884.09,45.58,VU40818
4.5,2.69,340.0,1530.0,914.6,102.0,,620.0,513.4,24.44,1668.45,961.44,707.01,,ZV283RA
4.5,2.69,441.0,,1186.29,132.3,1318.59,,665.9100000000001,24.11,2673.27,1385.61,1287.66,48.17,KG249K1
4.5,2.69,294.0,1323.0,790.86,88.2,879.0600000000001,508.0,443.94,24.92,1951.91,1016.11,935.8,47.94,YH976EM
4.5,2.69,412.0,1854.0,1108.28,123.6,1231.88,,622.1200000000001,23.91,2497.48,,1138.26,45.58,GM658TI
4.5,2.69,548.0,2466.0,1474.12,164.4,1638.52,824.0,827.48,26.04,2689.15,1549.62,1139.53,42.38,MH15706
4.5,2.69,353.0,1588.5,949.57,105.9,1055.47,683.0,533.03,23.88,2139.83,1109.12,1030.71,48.17,HJ8062K
4.5,2.69,352.0,1584.0,946.88,105.6,1052.48,579.0,531.52,,2336.99,1216.57,,47.94,PO223WU
4.5,2.69,400.0,1800.0,1076.0,120.0,1196.0,803.0,604.0,23.52,2424.74,1319.63,1105.11,45.58,SH798BC
4.5,2.69,476.0,2142.0,1280.44,142.8,1423.24,841.0,718.76,24.72,2335.83,1346.02,989.81,,LK837T6
4.5,2.69,177.0,796.5,476.13,53.1,529.23,274.0,267.27,25.82,1072.95,556.13,516.82,48.17,VL0046E
4.5,2.69,166.0,747.0,446.54,49.8,496.34,287.0,250.66000000000005,24.91,,573.72,528.38,47.94,JU299RE
4.5,2.69,457.0,2056.5,1229.33,137.1,1366.4299999999998,799.0,690.0700000000002,24.81,2770.26,1507.68,1262.58,45.58,EO726TS
4.5,2.69,263.0,1183.5,707.47,78.9,786.37,438.0,397.13,25.23,1290.6,743.71,546.89,,DH860E6
4.5,2.69,387.0,1741.5,1041.03,116.1,1157.13,692.0,584.3700000000001,24.61,2345.93,1215.94,1129.99,48.17,HO947IJ
4.5,2.69,409.0,1840.5,1100.21,122.7,,779.0,617.5899999999999,,,1413.57,,47.94,OM151SX
4.5,2.69,405.0,1822.5,1089.45,121.5,1210.95,701.0,611.55,24.9,2455.05,1336.12,1118.93,45.58,GT901TR
4.5,2.69,438.0,1971.0,1178.22,131.4,1309.62,886.0,661.3799999999999,23.44,2149.36,1238.57,910.79,42.37,TE8647R
4.5,2.69,426.0,1917.0,1145.94,127.8,1273.74,643.0,643.26,26.01,,1338.48,1243.87,48.17,PJ0140W
4.5,2.69,270.0,1215.0,726.3,81.0,807.3,511.0,407.7000000000001,24.09,,933.17,859.4,47.94,MW086FP
4.5,,464.0,2088.0,1248.16,139.2,1387.36,936.0,700.6399999999999,23.47,2812.7,1530.77,1281.93,45.58,ZW947QM
4.5,2.69,439.0,1975.5,1180.91,131.7,1312.61,731.0,662.8899999999999,25.23,2154.26,1241.39,912.87,42.38,IC055RO
4.5,2.69,170.0,765.0,457.3,51.0,508.3,298.0,256.7,24.79,1030.51,534.14,496.37,,OC1182N
,2.69,259.0,1165.5,696.71,77.7,774.4100000000001,383.0,391.0899999999999,26.16,1719.54,895.15,824.39,47.94,FC191UZ
4.5,2.69,185.0,832.5,497.65,55.5,553.15,284.0,279.35,25.88,1121.44,610.33,511.11,45.58,QP020ED
4.5,2.69,365.0,1642.5,981.85,109.5,,700.0,551.1500000000001,23.97,,1032.14,758.99,42.37,JX467TV
4.5,2.69,154.0,693.0,414.26,46.2,460.46,272.0,232.54,24.72,933.52,483.86,449.66,48.17,JR950F2
4.5,2.69,410.0,,1102.9,123.0,1225.9,745.0,619.0999999999999,24.47,2722.06,1417.03,1305.03,47.94,BK456WX
,2.69,423.0,1903.5,1137.87,126.9,1264.77,881.0,638.73,23.14,2564.16,1395.51,1168.65,45.58,BU362M7
4.5,2.69,275.0,1237.5,739.75,82.5,822.25,445.0,415.25,25.46,1349.48,777.64,571.84,42.37,FU394C7
4.5,2.69,420.0,,1129.8,126.0,1255.8,781.0,634.2,24.26,2545.97,1319.63,1226.34,48.17,RW876ON
4.5,2.69,452.0,2034.0,1215.88,,1351.4799999999998,853.0,682.5200000000002,24.12,3000.9,1562.19,1438.71,47.94,IH5952O
4.5,2.69,258.0,1161.0,694.02,77.4,771.42,448.0,389.58,24.87,1563.96,851.16,712.8,,WL487VX
4.5,2.69,542.0,2439.0,1457.98,162.6,1620.58,1006.0,818.4200000000001,24.28,2659.71,1532.65,1127.06,42.38,LE974ZY
4.5,2.69,367.0,1651.5,987.23,110.1,1097.33,684.0,554.1700000000001,24.24,2224.7,1153.1,1071.6,48.17,VP3230K
4.5,2.69,298.0,1341.0,801.62,89.4,891.02,508.0,449.98,25.03,1978.47,1029.94,948.53,47.94,DY38827
4.5,2.69,235.0,,632.15,70.5,702.65,342.0,354.85,26.28,1424.53,775.28,649.25,,AZ097DX
4.5,2.69,541.0,2434.5,1455.29,162.3,1617.59,,816.9100000000001,24.12,2654.8,1529.83,1124.97,42.37,FR975QX
